
Time
 ==================== 
Time,Unit,Category,Time,ID,
717.731,s,Spot,3,56050,
717.731,s,Spot,3,56051,
717.731,s,Spot,3,56052,
717.731,s,Spot,3,56053,
717.731,s,Spot,3,56054,
717.731,s,Spot,3,56055,
717.731,s,Spot,3,56056,
717.731,s,Spot,3,56057,
717.731,s,Spot,3,56058,
717.731,s,Spot,3,56059,
717.731,s,Spot,3,56060,
717.731,s,Spot,3,56061,
717.731,s,Spot,3,56062,
717.731,s,Spot,3,56063,
717.731,s,Spot,3,56064,
717.731,s,Spot,3,56065,
717.731,s,Spot,3,56066,
717.731,s,Spot,3,56067,
717.731,s,Spot,3,56068,
717.731,s,Spot,3,56069,
717.731,s,Spot,3,56070,
717.731,s,Spot,3,56071,
717.731,s,Spot,3,56072,
717.731,s,Spot,3,56073,
717.731,s,Spot,3,56074,
717.731,s,Spot,3,56075,
717.731,s,Spot,3,56076,
717.731,s,Spot,3,56077,
717.731,s,Spot,3,56078,
717.731,s,Spot,3,56079,
717.731,s,Spot,3,56080,
717.731,s,Spot,3,56081,
717.731,s,Spot,3,56082,
717.731,s,Spot,3,56083,
717.731,s,Spot,3,56084,
717.731,s,Spot,3,56085,
717.731,s,Spot,3,56086,
717.731,s,Spot,3,56087,
717.731,s,Spot,3,56088,
717.731,s,Spot,3,56089,
717.731,s,Spot,3,56090,
717.731,s,Spot,3,56091,
717.731,s,Spot,3,56092,
717.731,s,Spot,3,56093,
